region,prefecture,commune,canton,total_pop,FRI,max_fsi,min_rwi,urban_ratio,building_count,min_dist_basin,nb_ouvrages_documentes,ouvrages_pour_10000_hab,pression_actuelle,priority_score,segment,risque_eleve,canton_id
Kara,Binah,Binah 1,Boufalé,3963.105865,0.06139908704573305,82.8514633178711,-0.497,0.0,0.0,524.0211250462689,0.0,0.0,3963.105865,33.1,Surveillance,False,264
Kara,Binah,Binah 1,Pitikita,3738.8904199999997,0.06006384891761034,81.8288803100586,-0.503,0.0,0.0,2262.235096846253,0.0,0.0,3738.8904199999997,33.0,Surveillance,False,265
Kara,Binah,Binah 1,Lama-Dessi,7138.663812,0.06712644054911152,85.31968688964844,-0.598,0.0,0.0,0.0,0.0,0.0,7138.663812,34.3,Surveillance,False,266
Kara,Binah,Binah 1,Pagouda,16463.050477,0.08275879046077705,146.47055053710938,-0.654,0.0,0.0,0.0,0.0,0.0,16463.050477,36.4,Nouveaux ouvrages prioritaires,False,267
Kara,Binah,Binah 2,Sirka,8384.935789,0.10668654575736576,83.54733276367188,-0.671,0.0,23.0,3247.920944420343,0.0,0.0,8384.935789,36.4,Surveillance,False,268
Kara,Binah,Binah 2,Kétao,14046.64716,0.07232753426924222,84.22698211669922,-0.596,0.0,0.0,3368.5627594061493,0.0,0.0,14046.64716,35.3,Nouveaux ouvrages prioritaires,False,269
Kara,Binah,Binah 2,Kémérida,5699.819119,0.06312776105114662,80.19223022460938,-0.573,0.0,0.0,4983.129104645834,0.0,0.0,5699.819119,33.8,Surveillance,False,270
Kara,Dankpen,Dankpen 1,Naompoch,12702.092056000001,0.11413936699690165,150.55836486816406,-0.757,0.0,11.0,0.0,0.0,0.0,12702.092056000001,37.7,Nouveaux ouvrages prioritaires,True,271
Kara,Dankpen,Dankpen 1,Katchamba,9917.82956,0.07791805793259152,154.88836669921875,-0.664,0.0,0.0,0.0,0.0,0.0,9917.82956,35.4,Surveillance,False,272
Kara,Dankpen,Dankpen 1,Guérin-Kouka,52457.893216000004,0.18904766562789593,146.78729248046875,-0.67,0.0,103.0,0.0,0.0,0.0,52457.893216000004,45.1,Nouveaux ouvrages prioritaires,True,273
Kara,Dankpen,Dankpen 1,Koulféikou,16261.265483000001,0.0848765512146279,154.88836669921875,-0.907,0.0,0.0,0.0,0.0,0.0,16261.265483000001,37.9,Nouveaux ouvrages prioritaires,False,274
Kara,Dankpen,Dankpen 2,Namon,8472.5454,0.08798948289252426,85.60781860351562,-0.876,0.0,4.0,0.0,0.0,0.0,8472.5454,36.8,Surveillance,False,275
Kara,Dankpen,Dankpen 2,Natchiboré,14028.482424,0.10220318806009727,150.55836486816406,-0.73,0.0,4.0,0.0,0.0,0.0,14028.482424,37.3,Nouveaux ouvrages prioritaires,False,276
Kara,Dankpen,Dankpen 2,Natchitikpi,8205.531848,0.11016896093442625,84.98348999023438,-0.846,0.0,24.0,0.0,0.0,0.0,8205.531848,37.5,Surveillance,True,277
Kara,Dankpen,Dankpen 2,Koutchitchéou,8613.578546,0.14609296781408174,86.0761947631836,-0.592,0.0,199.0,0.0,0.0,0.0,8613.578546,37.5,Surveillance,True,278
Kara,Dankpen,Dankpen 3,Nawaré,21207.03788,0.1336795719248095,86.3723373413086,-0.618,0.0,41.0,241.45077673807438,0.0,0.0,21207.03788,38.8,Nouveaux ouvrages prioritaires,True,279
Kara,Dankpen,Dankpen 3,Bapuré,24311.870713,0.16826064881348998,86.7798080444336,-0.748,0.0,174.0,0.0,0.0,0.0,24311.870713,41.2,Nouveaux ouvrages prioritaires,True,280
Kara,Dankpen,Dankpen 3,Nandouta,20903.453413,0.08673926925479393,154.8228759765625,-0.741,0.0,0.0,0.0,0.0,0.0,20903.453413,37.6,Nouveaux ouvrages prioritaires,False,281
Kara,Dankpen,Dankpen 3,Kidjabou,29833.62956,0.187227866083604,154.1192626953125,-0.852,0.0,147.0,0.0,0.0,0.0,29833.62956,43.3,Nouveaux ouvrages prioritaires,True,282
Kara,Doufelgou,Doufelgou 1,Siou,10670.109294,0.07088497587133843,83.78764343261719,-0.658,0.0,0.0,0.0,0.0,0.0,10670.109294,35.2,Nouveaux ouvrages prioritaires,False,283
Kara,Doufelgou,Doufelgou 1,Agbandè-Yaka,4911.383646,0.06474697635609473,84.61834716796875,-0.928,0.0,0.0,963.2802931710706,0.0,0.0,4911.383646,35.8,Surveillance,False,284
Kara,Doufelgou,Doufelgou 1,Niamtougou,16105.993911,0.13721766058088394,83.74313354492188,-0.719,0.0,67.0,0.0,0.0,0.0,16105.993911,38.8,Nouveaux ouvrages prioritaires,True,285
Kara,Doufelgou,Doufelgou 1,Ténéga,4171.269717,0.060857470209933394,79.93083190917969,-0.595,0.0,0.0,2068.803732680886,0.0,0.0,4171.269717,33.6,Surveillance,False,286
Kara,Doufelgou,Doufelgou 1,Baga,7698.423546,0.06769029813854457,79.72818756103516,-0.757,0.0,0.0,0.0,0.0,0.0,7698.423546,35.3,Surveillance,False,287
Kara,Doufelgou,Doufelgou 1,Pouda,3035.160848,0.05853621211492284,79.99628448486328,-0.622,0.0,0.0,2919.159100737879,0.0,0.0,3035.160848,33.6,Surveillance,False,288
Kara,Doufelgou,Doufelgou 1,Massédéna,3132.061008,0.059050098831040385,81.39230346679688,-0.779,0.0,0.0,6871.635837487044,0.0,0.0,3132.061008,34.5,Surveillance,False,289
Kara,Doufelgou,Doufelgou 1,Koka,4422.103308,0.09148198103373623,84.22698211669922,-0.328,0.0,16.0,0.0,0.0,0.0,4422.103308,33.3,Surveillance,False,290
Kara,Doufelgou,Doufelgou 2,Léon,1669.127229,0.06229141273477167,150.85450744628906,-0.849,0.0,0.0,0.0,0.0,0.0,1669.127229,34.8,Surveillance,False,291
Kara,Doufelgou,Doufelgou 2,Alloum,4205.333538,0.0696961978147816,150.85450744628906,-0.808,0.0,0.0,0.0,0.0,0.0,4205.333538,35.2,Surveillance,False,292
Kara,Doufelgou,Doufelgou 2,Kadjalla,3555.444486,0.0678240736424997,150.85450744628906,-0.78,0.0,0.0,0.0,0.0,0.0,3555.444486,34.9,Surveillance,False,293
Kara,Doufelgou,Doufelgou 2,Tchoré,919.311405,0.05273743295766027,85.79005432128906,-0.716,0.0,0.0,0.0,0.0,0.0,919.311405,33.6,Surveillance,False,294
Kara,Doufelgou,Doufelgou 2,Défalé,7783.778738,0.06775511328262623,84.06465148925781,-0.645,0.0,0.0,0.0,0.0,0.0,7783.778738,34.6,Surveillance,False,295
Kara,Doufelgou,Doufelgou 2,Kpaha,1743.448293,0.05534344471154214,82.28236389160156,-0.62,0.0,0.0,0.0,0.0,0.0,1743.448293,33.3,Surveillance,False,296
Kara,Kéran,Kéran 1,Kantè,27944.432839,0.08998666848351486,150.85450744628906,-0.831,0.0,0.0,0.0,0.0,0.0,27944.432839,39.1,Nouveaux ouvrages prioritaires,False,297
Kara,Kéran,Kéran 1,Pessidè,15573.042364,0.08361997201193826,150.55836486816406,-0.838,0.0,0.0,0.0,0.0,0.0,15573.042364,37.3,Nouveaux ouvrages prioritaires,False,298
Kara,Kéran,Kéran 1,Akpontè,5759.683098,0.0729129646908354,148.00437927246094,-0.981,0.0,0.0,0.0,0.0,0.0,5759.683098,36.5,Surveillance,False,299
Kara,Kéran,Kéran 2,Hélota,12947.449566000001,0.08896325109483634,150.55836486816406,-0.708,0.0,1.0,0.0,0.0,0.0,12947.449566000001,36.5,Nouveaux ouvrages prioritaires,False,300
Kara,Kéran,Kéran 2,Ossacré,10088.357398,0.07077502087674604,86.0761947631836,-0.586,0.0,0.0,0.0,0.0,0.0,10088.357398,34.7,Surveillance,False,301
Kara,Kéran,Kéran 2,Ataloté,10200.393674,0.07906034872399219,150.85450744628906,-0.859,0.0,0.0,0.0,0.0,0.0,10200.393674,36.6,Nouveaux ouvrages prioritaires,False,302
Kara,Kéran,Kéran 3,Nadoba,21353.095694000003,0.09481250313891115,86.0761947631836,-0.539,0.0,3.0,0.0,0.0,0.0,21353.095694000003,36.8,Nouveaux ouvrages prioritaires,False,303
Kara,Kéran,Kéran 3,Warengo,8855.958362000001,0.08902263251970517,82.95365905761719,-0.739,0.0,5.0,0.0,0.0,0.0,8855.958362000001,36.1,Surveillance,False,304
Kara,Kéran,Kéran 3,Koutougou,4674.968244000001,0.06324595501873038,81.72167205810547,-0.847,0.0,0.0,1558.1928269722505,0.0,0.0,4674.968244000001,35.2,Surveillance,False,305
Kara,Kozah,Kozah 1,Landa,9830.5197,0.06874963090475697,84.03545379638672,-0.534,0.0,0.0,3195.771491827784,0.0,0.0,9830.5197,34.3,Surveillance,False,306
Kara,Kozah,Kozah 1,Soumdina,6961.230600000001,0.06572393509574234,85.49884033203125,-0.531,0.0,0.0,2008.902805896455,0.0,0.0,6961.230600000001,33.8,Surveillance,False,307
Kara,Kozah,Kozah 1,Lassa,16926.505,0.0998195892641064,81.58475494384766,-0.472,0.007024096880145353,0.0,0.0,0.0,0.0,16926.505,36.1,Nouveaux ouvrages prioritaires,False,308
Kara,Kozah,Kozah 1,Kara,94804.8615,0.44149102154400377,150.27935791015625,-0.584,0.25261159549502576,86.0,0.0,0.0,0.0,94804.8615,59.8,Nouveaux ouvrages prioritaires,True,309
Kara,Kozah,Kozah 2,Kouméa,10651.738507,0.07134066120413968,83.11311340332031,-0.763,0.0,0.0,157.4677479447883,0.0,0.0,10651.738507,35.8,Nouveaux ouvrages prioritaires,False,310
Kara,Kozah,Kozah 2,Tcharè,3815.8587,0.06609458065233086,151.26333618164062,-0.543,0.0,0.0,1929.866088666384,0.0,0.0,3815.8587,33.5,Surveillance,False,311
Kara,Kozah,Kozah 2,Pya,16104.830000000002,0.07953924025802042,151.26333618164062,-0.224,0.0,0.0,0.0,0.0,0.0,16104.830000000002,33.7,Nouveaux ouvrages prioritaires,False,312
Kara,Kozah,Kozah 2,Tchitchao,8870.8033,0.07625724816843764,149.9105987548828,-0.767,0.0,0.0,0.0,0.0,0.0,8870.8033,35.8,Surveillance,False,313
Kara,Kozah,Kozah 2,Bohou,12607.781200000001,0.0696718419263815,82.53034973144531,-0.183,0.0,0.0,346.28059654283203,0.0,0.0,12607.781200000001,32.7,Nouveaux ouvrages prioritaires,False,314
Kara,Kozah,Kozah 2,Sara-Kawa,4429.255451,0.06868047794950971,150.85450744628906,-0.634,0.0,0.0,0.0,0.0,0.0,4429.255451,34.2,Surveillance,False,315
Kara,Kozah,Kozah 2,Yadè,7549.5499,0.06697292154861524,83.71615600585938,-0.565,0.0,0.0,1721.7700155035063,0.0,0.0,7549.5499,34.1,Surveillance,False,316
Kara,Kozah,Kozah 3,Awandjélo,12525.351144,0.07130601695396044,82.49445343017578,-0.49,0.0,0.0,0.0,0.0,0.0,12525.351144,34.5,Nouveaux ouvrages prioritaires,False,317
Kara,Kozah,Kozah 3,Kpinzindè,11623.558266,0.0724180795052145,82.97080993652344,-0.781,0.0,0.0,0.0,0.0,0.0,11623.558266,36.1,Nouveaux ouvrages prioritaires,False,318
Kara,Kozah,Kozah 4,Djamdè,3231.623618,0.06661643133048398,150.8990936279297,-0.743,0.0,0.0,1246.9228241924766,0.0,0.0,3231.623618,34.6,Surveillance,False,319
Kara,Kozah,Kozah 4,Atchangbadè,18904.849326,0.09037389639886349,86.49958801269531,-0.654,0.0,2.0,0.0,0.0,0.0,18904.849326,37.0,Nouveaux ouvrages prioritaires,False,320
Savanes,Cinkassé,Cinkassé 1,Gouloungoussi,4300.628436,0.06152353732469032,84.47212219238281,-0.524,0.0,0.0,2000.1894910839421,0.0,0.0,4300.628436,33.3,Surveillance,False,321
Savanes,Cinkassé,Cinkassé 1,Noaga,1351.872147,0.054625803241745804,84.47212219238281,-0.774,0.0,0.0,1234.1299981624393,0.0,0.0,1351.872147,34.1,Surveillance,False,322
Savanes,Cinkassé,Cinkassé 1,Boadé,46270.254552,0.19562829290221415,147.86158752441406,-0.554,0.16124403993982458,0.0,0.0,0.0,0.0,46270.254552,44.0,Nouveaux ouvrages prioritaires,True,323
Savanes,Cinkassé,Cinkassé 2,Biankouri,15559.899867999999,0.07192656944218638,82.90264892578125,-0.33,0.0,0.0,2852.2076597960177,0.0,0.0,15559.899867999999,34.0,Nouveaux ouvrages prioritaires,False,324
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,10168.010763999999,0.07020184413424775,84.8088607788086,-0.564,0.0,0.0,0.0,0.0,0.0,10168.010763999999,34.6,Nouveaux ouvrages prioritaires,False,325
Savanes,Cinkassé,Cinkassé 2,Timbou,16092.887444,0.08334983585823232,84.74877166748047,-0.735,0.0,1.0,0.0,0.0,0.0,16092.887444,36.8,Nouveaux ouvrages prioritaires,False,326
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,9367.473667,0.07634589956315013,83.70760345458984,-0.567,0.0,1.0,59.80328027871729,0.0,0.0,9367.473667,34.7,Surveillance,False,327
Savanes,Kpendjal,Kpendjal 1,Tambigou,4299.376432,0.14256008360031025,157.71360778808594,-0.597,0.0,157.0,0.0,0.0,0.0,4299.376432,36.9,Surveillance,True,328
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,17254.4925,0.10923738545553606,89.19757080078125,-0.871,0.0,11.0,4181.355968742798,0.0,0.0,17254.4925,38.7,Nouveaux ouvrages prioritaires,False,329
Savanes,Kpendjal,Kpendjal 1,Mandouri,18144.133,0.19156734783243143,157.71360778808594,-0.845,0.0,281.0,0.0,0.0,0.0,18144.133,41.9,Nouveaux ouvrages prioritaires,True,330
Savanes,Kpendjal,Kpendjal 2,Borgou,22484.672,0.19068460372877277,152.21829223632812,-0.758,0.0,233.0,0.0,0.0,0.0,22484.672,41.9,Nouveaux ouvrages prioritaires,True,331
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,26579.808100000002,0.10009718728011112,87.4283447265625,-0.804,0.0,3.0,0.0,0.0,0.0,26579.808100000002,39.2,Nouveaux ouvrages prioritaires,False,332
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Nayéga,6958.462,0.06632497482381433,84.35614013671875,-0.488,0.0,0.0,0.0,0.0,0.0,6958.462,33.6,Surveillance,False,333
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Ogaro,22513.0045,0.13111954982165105,86.7798080444336,-0.87,0.0,31.0,1984.4687878792906,0.0,0.0,22513.0045,40.3,Nouveaux ouvrages prioritaires,True,334
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,15016.225,0.0737287697051754,84.47212219238281,-0.455,0.0,0.0,0.0,0.0,0.0,15016.225,34.7,Nouveaux ouvrages prioritaires,False,335
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Tambonga,8108.7615000000005,0.06944028056512694,83.70760345458984,-0.824,0.0,0.0,0.0,0.0,0.0,8108.7615000000005,35.8,Surveillance,False,336
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,9661.3825,0.09348269569920567,147.0788116455078,-0.673,0.0,3.0,0.0,0.0,0.0,9661.3825,36.0,Surveillance,False,337
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,19484.478752,0.07935431523311563,87.4283447265625,-0.975,0.0,0.0,1409.1948675559318,0.0,0.0,19484.478752,38.4,Nouveaux ouvrages prioritaires,False,338
Savanes,Oti,Oti 1,Mango,46142.328,0.1485936522422084,157.71360778808594,-0.839,0.017213529237621948,0.0,0.0,0.0,0.0,46142.328,43.7,Nouveaux ouvrages prioritaires,True,339
Savanes,Oti,Oti 1,Sadori,8584.756000000001,0.09821432382653356,157.71360778808594,-0.874,0.0,5.0,4856.19251113356,0.0,0.0,8584.756000000001,37.2,Surveillance,False,340
Savanes,Oti,Oti 1,Faré,4530.68,0.06591866988144417,155.29583740234375,-0.767,0.0,0.0,14321.514358659364,0.0,0.0,4530.68,34.9,Surveillance,False,341
Savanes,Oti,Oti 2,Barkoissi,38451.339236,0.22078867238987376,153.67974853515625,-0.866,0.0,358.0,0.0,0.0,0.0,38451.339236,45.7,Nouveaux ouvrages prioritaires,True,342
Savanes,Oti,Oti 2,Nagbéni,24676.7785,0.17527207356057636,157.71360778808594,-0.768,0.0,112.0,0.0,0.0,0.0,24676.7785,41.7,Nouveaux ouvrages prioritaires,True,343
Savanes,Oti,Oti 2,Tchanaga,6490.052000000001,0.07567949404941765,157.71360778808594,-1.03,0.0,0.0,339.0206684697972,0.0,0.0,6490.052000000001,37.0,Surveillance,False,344
Savanes,Oti,Oti 2,Galangashie,13586.156,0.1535981720884317,153.67974853515625,-0.835,0.0,79.0,147.7693340406021,0.0,0.0,13586.156,39.8,Nouveaux ouvrages prioritaires,True,345
Savanes,Oti-Sud,Oti-Sud 1,Sagbiebou,12685.904,0.0745028629053183,87.11654663085938,-1.184,0.0,0.0,5663.234162696302,0.0,0.0,12685.904,38.6,Nouveaux ouvrages prioritaires,False,346
Savanes,Oti-Sud,Oti-Sud 1,Tchamonga,25849.078,0.16303100343295712,157.71360778808594,-0.946,0.0,67.0,4231.602693133945,0.0,0.0,25849.078,42.4,Nouveaux ouvrages prioritaires,True,347
Savanes,Oti-Sud,Oti-Sud 1,Mogou,16910.616,0.07768816270451119,89.19757080078125,-0.808,0.0,0.0,0.0,0.0,0.0,16910.616,37.1,Nouveaux ouvrages prioritaires,False,348
Savanes,Oti-Sud,Oti-Sud 1,Gando,27533.431500000002,0.09015667302148637,150.0854034423828,-0.793,0.0,0.0,0.0,0.0,0.0,27533.431500000002,38.8,Nouveaux ouvrages prioritaires,False,349
Savanes,Oti-Sud,Oti-Sud 2,Kountoire,15218.455194,0.08401723923531405,155.29583740234375,-0.84,0.0,0.0,0.0,0.0,0.0,15218.455194,37.3,Nouveaux ouvrages prioritaires,False,350
Savanes,Oti-Sud,Oti-Sud 2,Koumongou,10867.748000000001,0.08641069655134256,154.5313262939453,-0.834,0.0,1.0,5032.792987488177,0.0,0.0,10867.748000000001,36.8,Nouveaux ouvrages prioritaires,False,351
Savanes,Oti-Sud,Oti-Sud 2,Nali,9649.76,0.0786501700300937,154.8228759765625,-0.867,0.0,0.0,1078.640737853192,0.0,0.0,9649.76,36.6,Surveillance,False,352
Savanes,Oti-Sud,Oti-Sud 2,Takpamba,11565.466044,0.12152908397245658,150.85450744628906,-0.682,0.0,20.0,1909.6859787752846,0.0,0.0,11565.466044,37.4,Nouveaux ouvrages prioritaires,True,353
Savanes,Tandjoaré,Tandjoaré 1,Loko,7994.013772,0.06770451192498186,86.7798080444336,-0.56,0.0,0.0,3548.520138028068,0.0,0.0,7994.013772,34.2,Surveillance,False,354
Savanes,Tandjoaré,Tandjoaré 1,Pligou,9160.597272,0.06881692042075874,84.50827026367188,-0.56,0.0,0.0,1243.310541642666,0.0,0.0,9160.597272,34.4,Surveillance,False,355
Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,10488.571148,0.07093967824058026,86.88988494873047,-0.592,0.0,0.0,0.0,0.0,0.0,10488.571148,34.8,Nouveaux ouvrages prioritaires,False,356
Savanes,Tandjoaré,Tandjoaré 1,Goundoga,5083.8615,0.06376278347952596,86.08493041992188,-0.63,0.0,0.0,1380.1377999751348,0.0,0.0,5083.8615,34.1,Surveillance,False,357
Savanes,Tandjoaré,Tandjoaré 1,Bogou,16250.280848,0.07508206105877956,84.47212219238281,-0.591,0.0,0.0,0.0,0.0,0.0,16250.280848,35.7,Nouveaux ouvrages prioritaires,False,358
Savanes,Tandjoaré,Tandjoaré 1,Nandoga,6561.570576,0.06462399532702781,80.21007537841797,-0.447,0.0,0.0,1907.5413258991452,0.0,0.0,6561.570576,33.2,Surveillance,False,359
Savanes,Tandjoaré,Tandjoaré 1,Boulogou,7831.541188,0.10876719396450696,84.47212219238281,-0.437,0.0,29.0,106.0018089635438,0.0,0.0,7831.541188,35.1,Surveillance,False,360
Savanes,Tandjoaré,Tandjoaré 1,Tamongue,25918.681132,0.08099052721406387,89.19757080078125,-0.608,0.0,0.0,854.0815059418593,0.0,0.0,25918.681132,37.2,Nouveaux ouvrages prioritaires,False,361
Savanes,Tandjoaré,Tandjoaré 2,Bagou,3249.152372,0.05964510563978877,84.61834716796875,-0.528,0.0,0.0,2904.190506165857,0.0,0.0,3249.152372,33.1,Surveillance,False,362
Savanes,Tandjoaré,Tandjoaré 2,Nano,15518.358488000002,0.08239487748183619,145.78651428222656,-0.731,0.0,0.0,0.0,0.0,0.0,15518.358488000002,36.7,Nouveaux ouvrages prioritaires,False,363
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,21951.207428,0.08680970565627284,150.6075439453125,-0.689,0.0,0.0,0.0,0.0,0.0,21951.207428,37.4,Nouveaux ouvrages prioritaires,False,364
Savanes,Tandjoaré,Tandjoaré 2,Tampialime,11006.497424000001,0.07181330483461468,86.1253662109375,-0.632,0.0,0.0,0.0,0.0,0.0,11006.497424000001,35.1,Nouveaux ouvrages prioritaires,False,365
Savanes,Tandjoaré,Tandjoaré 2,Mamproug,7093.160164000001,0.06432995801650485,86.88988494873047,-0.384,0.0,0.0,7268.329591820679,0.0,0.0,7093.160164000001,32.9,Surveillance,False,366
Savanes,Tandjoaré,Tandjoaré 2,Doukpergou,7683.922928,0.06699760876956708,82.36968994140625,-0.471,0.0,0.0,234.51213329898124,0.0,0.0,7683.922928,33.6,Surveillance,False,367
Savanes,Tandjoaré,Tandjoaré 2,Sangou,4302.68124,0.04103111557416093,17.268970489501953,-0.515,0.0,0.0,8632.543584962435,0.0,0.0,4302.68124,32.4,Surveillance,False,368
Savanes,Tandjoaré,Tandjoaré 2,Lokpano,8343.819176,0.06743731198683121,85.18356323242188,-0.418,0.0,0.0,1161.0374049966526,0.0,0.0,8343.819176,33.4,Surveillance,False,369
Savanes,Tône,Tône 1,Poissongui,7223.48227,0.08534795074679136,147.49090576171875,-0.53,0.0,2.0,0.0,0.0,0.0,7223.48227,34.6,Surveillance,False,370
Savanes,Tône,Tône 1,Kourientre,11143.930556000001,0.09666331165725656,86.88988494873047,-0.719,0.0,7.0,244.2448659982402,0.0,0.0,11143.930556000001,36.6,Nouveaux ouvrages prioritaires,False,371
Savanes,Tône,Tône 1,Dapaong,154758.807448,0.3887760040966075,151.37205505371094,-0.828,0.12379391086032818,39.0,0.0,0.0,0.0,154758.807448,66.7,Nouveaux ouvrages prioritaires,True,372
Savanes,Tône,Tône 1,Toaga,15690.872872000002,0.08212377606438108,149.66574096679688,-0.601,0.0,0.0,0.0,0.0,0.0,15690.872872000002,35.9,Nouveaux ouvrages prioritaires,False,373
Savanes,Tône,Tône 1,Natigou,7583.766132000001,0.06772706875480902,86.88988494873047,-0.571,0.0,0.0,0.0,0.0,0.0,7583.766132000001,34.2,Surveillance,False,374
Savanes,Tône,Tône 1,Pana,13857.07926,0.07422132360716638,86.88988494873047,-0.637,0.0,0.0,0.0,0.0,0.0,13857.07926,35.6,Nouveaux ouvrages prioritaires,False,375
Savanes,Tône,Tône 1,Bidjenga,8986.888752,0.07665182928701106,148.95428466796875,-0.846,0.0,0.0,1631.6855241130895,0.0,0.0,8986.888752,36.3,Surveillance,False,376
Savanes,Tône,Tône 2,Nanergou,12015.208568,0.08035385820283117,149.66574096679688,-0.843,0.0,0.0,0.0,0.0,0.0,12015.208568,36.8,Nouveaux ouvrages prioritaires,False,377
Savanes,Tône,Tône 2,Namaré,11800.121864,0.09240485384951466,148.81790161132812,-0.657,0.0,2.0,0.0,0.0,0.0,11800.121864,36.2,Nouveaux ouvrages prioritaires,False,378
Savanes,Tône,Tône 2,Naki-Ouest,29006.828232000003,0.1395996130609366,150.6075439453125,-0.678,0.0,21.0,0.0,0.0,0.0,29006.828232000003,40.3,Nouveaux ouvrages prioritaires,True,379
Savanes,Tône,Tône 3,Nioukpourma,17130.059544,0.11906485120528026,150.27935791015625,-0.859,0.0,10.0,0.0,0.0,0.0,17130.059544,39.0,Nouveaux ouvrages prioritaires,True,380
Savanes,Tône,Tône 3,Tami,27285.246944000002,0.08971112259392547,150.27935791015625,-0.75,0.0,0.0,0.0,0.0,0.0,27285.246944000002,38.5,Nouveaux ouvrages prioritaires,False,381
Savanes,Tône,Tône 3,Lotogou,14368.997732000002,0.08064929400306683,148.20428466796875,-0.563,0.0,0.0,0.0,0.0,0.0,14368.997732000002,35.5,Nouveaux ouvrages prioritaires,False,382
Savanes,Tône,Tône 3,Warkambou,7144.5338360000005,0.06753767007001664,86.88988494873047,-0.616,0.0,0.0,0.0,0.0,0.0,7144.5338360000005,34.4,Surveillance,False,383
Savanes,Tône,Tône 4,Louanga,11372.388092000001,0.09037323766233894,85.34732055664062,-0.67,0.0,4.0,0.0,0.0,0.0,11372.388092000001,36.1,Nouveaux ouvrages prioritaires,False,384
Savanes,Tône,Tône 4,Kantindi,10966.789348,0.07150861383527855,84.74877166748047,-0.665,0.0,0.0,218.23078220837309,0.0,0.0,10966.789348,35.3,Nouveaux ouvrages prioritaires,False,385
Savanes,Tône,Tône 4,Sanfatoute,9150.518297,0.0695457727810199,83.66716766357422,-0.643,0.0,0.0,282.36112131301286,0.0,0.0,9150.518297,34.9,Surveillance,False,386
Savanes,Tône,Tône 4,Korbongou,47598.911181,0.09691527854716563,147.86158752441406,-0.78,0.0,0.0,0.0,0.0,0.0,47598.911181,41.5,Nouveaux ouvrages prioritaires,False,387
